"bron_id","client_id","cnt_brons","rest_id"
5266,4264,2,38006
5267,4731,5,13681
5268,4168,1,45901
5269,3232,2,2559
5270,2039,2,25626
5271,5156,4,23943
5272,2529,3,9794
5273,3519,2,18716
5274,2238,2,29531
5275,3656,3,25260
5276,4265,4,38226
5277,2613,1,3237
5278,417,3,15837
5279,169,5,29494
5280,2517,3,20922
5281,4751,1,12248
5282,65,2,717
5283,4510,3,39247
5284,1332,3,1909
5285,915,1,41345
5286,3758,3,5329
5287,3057,5,5924
5288,3298,1,13560
5289,2704,2,2094
5290,5579,2,26244
5291,4713,2,616
5292,3057,5,45569
5293,682,4,28118
5294,2598,3,12318
5295,4492,1,17478
5296,2578,2,41482
5297,1112,1,12448
5298,323,4,45294
5299,5424,1,1877
5300,276,1,31785
5301,2193,3,35282
5302,4438,3,36545
5303,1497,4,8911
5304,2736,5,5354
5305,1352,1,1620
5306,5320,3,35812
5307,5334,3,2472
5308,3963,2,36625
5309,2359,2,15718
5310,1278,5,35329
5311,1411,3,27606
5312,3923,1,11677
5313,2460,4,17468
5314,2097,3,298
5315,1111,4,3858
5316,3466,3,25458
5317,4855,4,5099
5318,5650,3,27853
5319,114,1,24742
5320,5768,3,46221
5321,2549,1,19218
5322,1529,1,17510
5323,3426,1,1592
5324,4295,1,4576
5325,2689,5,9077
5326,2956,4,6901
5327,5661,3,29066
5328,5231,1,30171
5329,2290,3,45303
5330,3873,1,7751
5331,4124,3,18865
5332,4409,5,15977
5333,3146,2,31954
5334,4513,2,6396
5335,861,5,2480
5336,4015,2,374
5337,4312,2,5064
5338,4924,2,40897
5339,490,2,42595
5340,1587,2,5582
5341,4966,1,4084
5342,4113,2,30396
5343,2594,2,38398
5344,857,2,736
5345,1327,4,12875
5346,591,2,23106
5347,1050,2,34004
5348,5028,2,45589
5349,1587,2,37521
5350,3901,3,22887
5351,3729,4,9132
5352,4886,1,31434
5353,759,2,1902
5354,4090,2,35626
5355,1735,3,43233
5356,1149,3,42409
5357,633,4,17554
5358,845,4,1467
5359,2296,3,1810
5360,910,4,1493
5361,5367,2,24297
5362,1216,2,39680
5363,1183,4,2237
5364,3831,2,362
5365,3799,2,7969
5366,4266,3,19089
5367,710,2,32242
5368,1387,2,411
5369,2561,3,5884
5370,3729,4,35601
5371,686,2,30644
5372,5510,2,27229
5373,930,2,19036
5374,4445,2,4611
5375,1991,1,3459
5376,2055,4,41674
5377,1693,4,3242
5378,3031,3,24946
5379,4111,3,42627
5380,1322,2,43607
5381,1829,3,13384
5382,4787,3,29502
5383,1310,1,29282
5384,1082,3,2944
5385,1149,3,2473
5386,3847,4,6821
5387,1300,4,18719
5388,5072,5,37211
5389,5555,2,39052
5390,1074,1,6679
5391,5072,5,43312
5392,1111,4,32260
5393,2458,1,5375
5394,2711,5,38948
5395,4638,1,21006
5396,1682,4,2271
5397,3742,5,21030
5398,3840,5,3157
5399,860,3,11130
5400,3364,2,41019
5401,3495,4,39167
5402,4760,3,23191
5403,5228,1,45565
5404,2306,3,8576
5405,4646,1,2675
5406,2895,1,18297
5407,1126,5,28630
5408,2144,2,5348
5409,2409,2,6295
5410,5173,2,8904
5411,2570,1,29003
5412,1758,3,12540
5413,2001,1,22383
5414,4593,4,33936
5415,437,5,41221
5416,5640,2,46465
5417,5287,4,38311
5418,3939,1,25262
5419,229,1,4500
5420,2388,5,9618
5421,2555,4,38591
5422,4103,2,22078
5423,4563,1,34810
5424,5744,1,11372
5425,134,2,8440
5426,3602,1,1449
5427,5025,2,1262
5428,109,5,18727
5429,883,3,1509
5430,3760,1,35700
5431,1066,2,25516
5432,1844,4,35731
5433,74,3,2333
5434,1659,1,11922
5435,5572,1,23002
5436,395,4,8516
5437,5486,5,13373
5438,623,1,1691
5439,646,3,41894
5440,496,4,28814
5441,2531,2,2016
5442,3450,1,10697
5443,3136,5,7970
5444,3530,5,1497
5445,2947,1,29170
5446,1505,3,16030
5447,4549,3,28265
5448,2391,3,11139
5449,2561,3,41935
5450,4007,4,2416
5451,4750,4,30998
5452,4309,4,46372
5453,4844,4,46221
5454,5347,1,43151
5455,5376,4,29126
5456,419,4,38624
5457,474,4,33034
5458,4307,3,9971
5459,324,4,5289
5460,5325,5,29421
5461,2690,3,25263
5462,3894,1,28377
5463,1108,4,736
5464,97,4,20382
5465,4066,2,29493
5466,3787,1,35129
5467,2816,3,29538
5468,42,4,25014
5469,5077,3,21892
5470,5296,3,26142
5471,4029,1,35731
5472,397,2,28524
5473,4290,3,25937
5474,200,5,37374
5475,2219,5,41689
5476,5078,2,32776
5477,540,1,6908
5478,5681,5,11260
5479,5691,5,45294
5480,4680,2,13367
5481,4824,3,25172
5482,4289,4,35136
5483,3043,3,40497
5484,4172,3,9905
5485,1466,2,20353
5486,2473,4,14955
5487,1683,4,33725
5488,4976,5,10506
5489,4767,3,9800
5490,2533,2,33101
5491,165,2,30441
5492,5454,3,19838
5493,42,4,37404
5494,590,5,12840
5495,4239,2,6594
5496,3593,2,11551
5497,317,3,45514
5498,56,4,20652
5499,713,3,23968
5500,1608,5,6913
5501,2509,4,4963
5502,4990,1,41662
5503,1451,5,8686
5504,4055,1,1747
5505,3932,3,2474
5506,1160,3,26251
5507,1464,5,1118
5508,2441,5,18422
5509,1034,4,32300
5510,839,5,11367
5511,5423,1,28197
5512,322,1,45266
5513,2539,1,8760
5514,2675,3,31952
5515,2141,4,42604
5516,4674,2,43183
5517,777,3,22725
5518,1437,4,17551
5519,1238,5,38632
5520,519,3,22829
5521,1641,2,16673
5522,2852,1,5012
5523,139,3,30997
5524,487,4,26142
5525,3486,4,21211
5526,874,3,28274
5527,3531,2,8747
5528,3566,3,9905
5529,2993,1,15642
5530,4270,4,6619
5531,4608,2,1169
5532,1035,4,15077
5533,293,5,20964
5534,5187,5,35551
5535,2275,3,10841
5536,1623,5,8763
5537,4331,2,16
5538,1683,4,38627
5539,4276,3,28321
5540,4007,4,15664
5541,4280,4,11372
5542,1129,5,26240
5543,5463,2,1630
5544,3102,1,22574
5545,255,4,41468
5546,1790,1,9697
5547,5033,3,4988
5548,11,4,41321
5549,5217,2,36263
5550,3437,4,10326
5551,5611,1,42463
5552,5290,4,7972
5553,1329,2,24423
5554,4370,3,16302
5555,181,2,18697
5556,3693,1,35731
5557,4648,1,11804
5558,1416,4,30879
5559,3625,5,19762
5560,4551,3,26609
5561,4822,5,42476
5562,2055,4,38617
5563,3794,5,42683
5564,1836,3,7970
5565,4707,3,9969
5566,4483,2,8437
5567,4908,1,2857
5568,3423,2,37395
5569,5171,2,16682
5570,4928,4,11370
5571,5022,2,25101
5572,4497,2,5035
5573,3929,4,2887
5574,379,2,8417
5575,4461,3,1868
5576,2576,4,952
5577,1697,5,23041
5578,3623,4,12874
5579,1226,2,24754
5580,2279,5,1118
5581,1429,1,6399
5582,3794,5,40890
5583,185,1,29018
5584,3072,3,1894
5585,180,2,42771
5586,258,5,12954
5587,2529,3,45981
5588,2656,2,36366
5589,38,3,45525
5590,2978,3,11923
5591,4322,3,31234
5592,5182,3,29788
5593,297,1,33102
5594,2541,4,20299
5595,944,2,19762
5596,3586,1,46018
5597,802,2,2371
5598,3224,2,35726
5599,1608,5,2591
5600,1740,5,17497
5601,2691,4,38613
5602,1323,4,12213
5603,2592,1,18713
5604,1753,3,9719
5605,265,4,25013
5606,496,4,9083
5607,1258,2,18915
5608,5473,2,42462
5609,2029,1,38657
5610,2321,3,16006
5611,181,2,15674
5612,1151,2,2578
5613,3860,1,16678
5614,2572,5,46188
5615,5418,4,29171
5616,82,2,39347
5617,4260,5,22885
5618,1812,3,21246
5619,3120,1,33723
5620,4,1,2723
5621,4810,4,5335
5622,669,2,5339
5623,3147,1,17515
5624,2936,1,37204
5625,1063,4,11119
5626,992,4,33936
5627,4670,1,13380
5628,1916,3,37861
5629,3698,3,19591
5630,2192,4,23649
5631,5433,2,13373
5632,5715,2,7558
5633,3775,3,6676
5634,1136,5,33588
5635,2120,2,32963
5636,5012,2,27229
5637,1696,4,14616
5638,1172,2,41482
5639,2273,1,4229
5640,2778,4,14098
5641,4138,1,34017
5642,5340,2,33405
5643,5113,1,45404
5644,2204,2,29484
5645,1810,1,41344
5646,4213,4,1913
5647,100,4,30326
5648,2587,2,18713
5649,5454,3,6752
5650,5167,5,12235
5651,2314,4,2675
5652,1973,1,46286
5653,187,4,32018
5654,5154,3,1128
5655,4026,5,5862
5656,3234,1,1874
5657,1716,3,32658
5658,4700,1,18865
5659,3079,4,45327
5660,2691,4,43285
5661,2304,4,34858
5662,99,1,4285
5663,805,2,13365
5664,1923,3,6911
5665,4720,4,23366
5666,712,2,17461
5667,1166,4,41473
5668,3836,2,1871
5669,773,2,41480
5670,1400,2,37404
5671,5334,3,1807
5672,717,4,5897
5673,831,2,33932
5674,2219,5,21246
5675,4370,3,18291
5676,1748,3,35136
5677,1383,1,25945
5678,1834,2,8663
5679,3779,2,16950
5680,1941,3,1262
5681,1087,1,24423
5682,5025,2,34809
5683,5466,1,2472
5684,2254,1,8301
5685,5197,4,27268
5686,2540,5,19067
5687,3944,5,25010
5688,5599,3,15642
5689,139,3,25924
5690,4317,2,3151
5691,1572,3,15956
5692,705,4,37502
5693,3634,1,5597
5694,5266,2,7327
5695,2935,1,569
5696,2844,2,12783
5697,5111,3,2474
5698,4367,2,15075
5699,2747,1,32657
5700,983,5,20331
5701,3786,5,8541
5702,112,1,39665
5703,5121,3,20315
5704,1813,2,12873
5705,1488,5,41681
5706,4518,3,36601
5707,52,3,22570
5708,4253,5,45563
5709,1684,2,2950
5710,3573,3,37496
5711,4915,3,30757
5712,4578,4,16459
5713,3448,5,11931
5714,1261,2,5482
5715,3337,5,17119
5716,1330,5,8186
5717,1883,1,19083
5718,3735,3,38279
5719,1293,2,41502
5720,1723,1,28977
5721,1014,5,41651
5722,2959,2,17452
5723,5254,1,23120
5724,4034,4,5376
5725,3313,1,11675
5726,5631,3,34840
5727,1776,3,38610
5728,1885,2,6881
5729,4813,3,41019
5730,529,1,7360
5731,1701,2,29922
5732,4919,2,21246
5733,3565,4,15837
5734,15,1,26995
5735,1440,2,5556
5736,2878,2,15378
5737,3906,3,30135
5738,2190,2,20279
5739,2422,3,16419
5740,3080,3,27142
5741,5720,5,4166
5742,3736,3,43218
5743,3620,3,44192
5744,4547,1,7929
5745,283,3,8019
5746,474,4,4639
5747,368,3,39680
5748,5574,4,46221
5749,627,4,27496
5750,3685,1,20639
5751,383,4,7523
5752,3276,4,38060
5753,5058,4,40982
5754,3488,4,8904
5755,5047,2,20964
5756,4595,2,5099
5757,1202,3,11677
5758,3654,2,19242
5759,5306,1,20672
5760,2535,5,21490
5761,4949,2,44746
5762,1639,5,2472
5763,4351,3,11370
5764,1160,3,19863
5765,4201,4,2044
5766,2877,3,2095
5767,3984,4,8904
5768,1331,3,43517
5769,2013,1,24613
5770,5378,3,39494
5771,3489,5,1810
5772,309,3,28261
5773,5661,3,18640
5774,3742,5,6466
5775,1882,2,20938
5776,3566,3,25763
5777,3904,1,16577
5778,576,1,4134
5779,1886,4,8902
5780,684,2,9814
5781,4909,4,28474
5782,3946,2,10458
5783,4975,1,39684
5784,3999,4,5603
5785,61,5,23164
5786,1631,4,26514
5787,5766,2,45519
5788,1654,2,25947
5789,4515,4,12039
5790,1642,2,6471
5791,148,1,13027
5792,5245,1,5525
5793,1000,5,18831
5794,2012,4,26744
5795,510,1,15669
5796,5684,3,22460
5797,2201,3,19089
5798,474,4,9233
5799,611,2,31807
5800,1375,4,37317
5801,3488,4,2808
5802,4379,2,21598
5803,48,1,12488
5804,4783,1,34631
5805,4169,3,18504
5806,1604,3,13163
5807,4804,1,11804
5808,1637,1,11927
5809,1150,4,20312
5810,1933,2,20938
5811,1825,5,44471
5812,2372,2,33308
5813,1878,2,78
5814,472,5,14950
5815,2260,3,16818
5816,2207,5,31878
5817,2877,3,18719
5818,844,2,712
5819,4647,3,688
5820,617,2,40034
5821,1235,1,12139
5822,4012,2,26812
5823,4520,5,4266
5824,1065,1,4083
5825,2307,4,4909
5826,2466,3,28244
5827,3438,3,43551
5828,4846,3,15872
5829,2474,3,21490
5830,4919,2,4612
5831,5409,1,26857
5832,3553,2,10599
5833,955,2,12407
5834,1788,4,485
5835,5378,3,24488
5836,2860,5,30238
5837,3383,3,17137
5838,3829,1,29823
5839,488,3,14598
5840,3497,2,1811
5841,5275,1,3117
5842,4294,2,6369
5843,1764,2,11668
5844,5055,4,44021
5845,187,4,11230
5846,1680,3,11376
5847,4128,1,25261
5848,4253,5,5669
5849,713,3,42608
5850,3667,3,20984
5851,5657,2,26142
5852,1971,5,15769
5853,3204,4,34599
5854,2466,3,26142
5855,2703,4,1495
5856,3294,1,34012
5857,4033,2,4273
5858,3998,2,10547
5859,4842,3,41552
5860,4647,3,7971
5861,5562,4,7300
5862,1631,4,10121
5863,1439,5,14069
5864,1017,1,14764
5865,831,2,4135
5866,1493,5,19087
5867,3596,3,11835
5868,368,3,18697
5869,640,5,8904
5870,3494,4,17162
5871,4222,4,25972
5872,1824,2,26830
5873,703,2,28264
5874,4834,3,42518
5875,2256,2,32967
5876,1105,5,24799
5877,1092,5,9458
5878,4011,5,44230
5879,3040,1,37233
5880,2366,2,8519
5881,5688,1,9132
5882,1034,4,36884
5883,848,4,29506
5884,5515,3,34878
5885,1055,3,45495
5886,4052,4,37511
5887,1269,4,4238
5888,4148,1,16025
5889,1625,4,33977
5890,5476,3,14067
5891,2659,3,1702
5892,2485,1,12212
5893,250,5,5926
5894,1951,4,32070
5895,5027,1,2685
5896,2393,1,44205
5897,5467,1,1875
5898,1381,3,29215
5899,1919,4,10829
5900,3364,2,17169
5901,3162,2,24380
5902,3122,3,35859
5903,3577,2,34872
5904,2904,5,11260
5905,5568,2,4129
5906,2262,2,1620
5907,2885,3,17537
5908,3935,2,5128
5909,222,1,29402
5910,2312,4,9891
5911,1251,1,21955
5912,1677,1,8541
5913,1248,3,30079
5914,979,1,38622
5915,3865,1,41469
5916,1829,3,30159
5917,1379,1,10526
5918,3530,5,11974
5919,1166,4,29259
5920,490,2,25693
5921,329,1,28047
5922,5740,2,11431
5923,2473,4,10988
5924,3772,5,20247
5925,2970,1,6588
5926,4217,2,41322
5927,5607,3,11243
5928,1913,5,10000
5929,5610,1,14049
5930,1540,2,41473
5931,5290,4,20316
5932,1126,5,42355
5933,2871,5,37915
5934,3786,5,11377
5935,283,3,8448
5936,1312,3,42671
5937,747,2,5754
5938,2535,5,19032
5939,3496,2,6594
5940,5346,2,38275
5941,2504,1,5880
5942,100,4,18889
5943,4214,2,17925
5944,2049,5,9698
5945,2151,5,4290
5946,1533,3,43082
5947,3579,1,12128
5948,3230,2,42584
5949,3031,3,8431
5950,1681,3,20211
5951,1608,5,19083
5952,5076,5,6607
5953,771,2,20961
5954,42,4,33434
5955,460,3,2936
5956,321,4,12677
5957,4604,2,42608
5958,5503,1,23691
5959,4052,4,11976
5960,3934,5,1875
5961,38,3,2667
5962,4231,1,5075
5963,763,2,2121
5964,4735,3,19033
5965,2322,3,45016
5966,4865,2,29002
5967,3108,4,4234
5968,2163,1,15978
5969,2541,4,45591
5970,2387,5,22967
5971,4001,1,37145
5972,5594,3,20317
5973,3508,5,16611
5974,1613,5,17531
5975,2748,2,45416
5976,4822,5,7489
5977,5114,3,11209
5978,702,2,2321
5979,4248,1,37495
5980,5030,5,411
5981,1825,5,30558
5982,2850,1,11135
5983,3200,5,14749
5984,5686,5,15770
5985,2409,2,34958
5986,3250,2,5376
5987,578,1,45509
5988,100,4,30693
5989,4140,2,5375
5990,4409,5,8651
5991,5354,1,45899
5992,4624,3,3722
5993,3337,5,33727
5994,5288,3,28623
5995,1581,1,32513
5996,3563,4,46371
5997,4643,1,10583
5998,1166,4,3151
5999,1744,4,33519
6000,1131,3,11270
6001,3531,2,5075
6002,325,1,12792
6003,1233,4,190
6004,476,3,17172
6005,4068,3,24083
6006,3158,4,10835
6007,848,4,34462
6008,1639,5,29531
6009,1531,4,3647
6010,2908,5,33392
6011,1870,5,40497
6012,4824,3,6580
6013,2341,1,11035
6014,4714,2,7360
6015,193,4,14580
6016,4609,5,41470
6017,1194,1,20445
6018,3417,3,27121
6019,2804,1,35136
6020,5735,2,3796
6021,5555,2,30079
6022,3029,1,43527
6023,2223,3,22370
6024,3211,3,36133
6025,4556,5,30997
6026,4119,2,626
6027,537,5,1401
6028,4929,5,21367
6029,1864,2,5328
6030,3342,2,34878
6031,2301,4,41023
6032,86,4,40649
6033,5412,5,41549
6034,1222,1,21894
6035,280,5,2816
6036,3725,3,10824
6037,1607,1,19034
6038,4221,1,7634
6039,2208,1,31291
6040,2343,1,43151
6041,5443,2,8323
6042,3965,2,38632
6043,1889,4,13590
6044,5780,5,17169
6045,2406,4,34597
6046,966,2,29911
6047,5530,1,38659
6048,3027,1,25496
6049,3902,1,1980
6050,4787,3,17909
6051,5298,2,29868
6052,1976,1,15076
6053,5337,5,13372
6054,192,2,17422
6055,3761,1,26562
6056,4060,2,23214
6057,3200,5,16683
6058,5477,2,22407
6059,4609,5,28025
6060,1674,1,6821
6061,1349,2,42521
6062,4432,3,25482
6063,172,1,34595
6064,3002,5,11130
6065,1104,2,13999
6066,3556,3,24682
6067,644,5,1495
6068,184,1,25730
6069,3613,1,33936
6070,3132,1,25496
6071,640,5,12281
6072,4077,2,42461
6073,3533,2,41252
6074,3468,1,2944
6075,1571,2,6714
6076,4286,4,9619
6077,3825,1,26244
6078,875,4,4274
6079,2703,4,29320
6080,3664,4,38077
6081,1947,4,6885
6082,2765,4,29620
6083,1685,4,10930
6084,5330,1,38606
6085,2087,3,4029
6086,1655,2,44676
6087,2373,1,40930
6088,3205,4,19347
6089,5734,1,28244
6090,2224,4,35029
6091,351,2,14452
6092,1030,3,29401
6093,4556,5,45609
6094,2860,5,6996
6095,2687,2,12324
6096,3917,3,41967
6097,5552,4,24766
6098,1870,5,2275
6099,776,3,24263
6100,5486,5,28889
6101,2235,4,36668
6102,200,5,30996
6103,3933,3,25643
6104,365,5,15449
6105,1372,3,8804
6106,3304,5,8904
6107,4307,3,2877
6108,1989,1,5954
6109,563,5,1866
6110,2219,5,11376
6111,3408,4,4132
6112,5180,2,1810
6113,1536,1,9557
6114,1954,3,32776
6115,1266,5,11548
6116,550,1,29483
6117,214,2,35275
6118,5462,3,4138
6119,1972,4,3612
6120,2708,4,7962
6121,5743,1,1286
6122,4860,4,6985
6123,720,5,1241
6124,1780,5,9373
6125,4057,3,36478
6126,5686,5,38
6127,2631,5,24482
6128,3951,2,17443
6129,2830,2,15742
6130,4379,2,26362
6131,4127,2,3731
6132,3397,2,28244
6133,731,3,22764
6134,1278,5,33866
6135,878,2,18716
6136,5599,3,38585
6137,2711,5,29165
6138,2168,2,36869
6139,2310,3,35282
6140,3564,3,29002
6141,854,1,40497
6142,1190,5,10837
6143,1173,1,31499
6144,4088,5,41721
6145,3123,2,45577
6146,974,2,26142
6147,716,1,21168
6148,2392,3,9037
6149,2516,2,9406
6150,1046,4,26306
6151,1097,2,11372
6152,4745,2,2841
6153,642,5,19032
6154,3203,4,18295
6155,1174,4,7772
6156,707,1,29004
6157,1795,2,1336
6158,2598,3,20212
6159,1816,3,21340
6160,2540,5,8777
6161,3724,3,16686
6162,3738,2,29528
6163,3513,2,21144
6164,1675,5,13373
6165,4288,2,19538
6166,743,2,46034
6167,2368,1,3856
6168,3136,5,37839
6169,3679,5,17436
6170,3441,1,9083
6171,123,2,8868
6172,4560,2,38627
6173,4676,1,28262
6174,4164,1,2307
6175,2207,5,599
6176,3402,1,8904
6177,3617,1,1874
6178,2956,4,10103
6179,3989,3,9407
6180,4515,4,20669
6181,2024,5,3008
6182,5513,1,8468
6183,4341,2,1926
6184,3576,4,1262
6185,2043,4,12174
6186,820,4,18695
6187,1014,5,38636
6188,4933,5,16750
6189,1109,4,7431
6190,5486,5,9800
6191,2572,5,21470
6192,2958,1,43983
6193,101,2,2965
6194,264,3,41471
6195,4262,3,26201
6196,4944,1,6779
6197,3914,3,11375
6198,5728,5,11736
6199,1127,5,20964
6200,2207,5,7445
6201,4222,4,5524
6202,5085,4,41130
6203,971,2,8185
6204,347,3,35342
6205,3219,2,6679
6206,5048,2,19743
6207,5108,3,29073
6208,3449,3,27006
6209,1460,4,20279
6210,4996,2,20964
6211,4910,2,30947
6212,4447,1,33728
6213,1514,1,44463
6214,17,3,24810
6215,2277,1,41045
6216,3069,1,18616
6217,1111,4,9268
6218,514,5,26933
6219,2404,1,2307
6220,4246,1,43355
6221,2333,3,30962
6222,3489,5,25153
6223,4929,5,38592
6224,4596,2,31430
6225,137,2,24198
6226,5725,1,19094
6227,2492,3,25551
6228,3361,1,9495
6229,5342,3,26825
6230,3124,2,24944
6231,2366,2,5579
6232,3834,2,10526
6233,2120,2,9829
6234,1844,4,10866
6235,2234,4,35282
6236,4260,5,2120
6237,1361,1,29606
6238,1373,2,8644
6239,3781,4,21094
6240,5170,3,4083
6241,4214,2,18719
6242,4776,5,28920
6243,4040,1,25156
6244,1499,4,41475
6245,319,3,8643
6246,872,5,798
6247,1417,3,8047
6248,1949,1,13681
6249,3387,1,29558
6250,179,4,13936
6251,280,5,24615
6252,4005,1,43073
6253,803,2,43313
6254,4912,2,33662
6255,1443,4,19674
6256,2092,5,34265
6257,3325,3,27186
6258,2020,2,42297
6259,5218,2,26711
6260,237,2,2535
6261,1981,5,1747
6262,2716,2,17915
6263,5079,3,20927
6264,4781,1,46255
6265,2775,4,42771
6266,859,1,19094
6267,227,1,26048
6268,4084,3,33936
6269,5047,2,21523
6270,1853,2,2556
6271,1615,1,8294
6272,5567,1,39230
6273,784,4,22052
6274,860,3,20343
6275,4432,3,6595
6276,3565,4,1325
6277,3724,3,18717
6278,1952,2,44568
6279,5187,5,42463
6280,3713,3,8294
6281,3871,3,11367
6282,194,2,10054
6283,3788,1,13493
6284,3310,2,46449
6285,505,2,4781
6286,1604,3,15774
6287,109,5,28892
6288,1825,5,4130
6289,2971,2,12331
6290,260,2,21006
6291,1355,1,13957
6292,3828,3,20652
6293,1462,2,5885
6294,2870,2,7475
6295,2554,4,32576
6296,2584,5,11376
6297,423,5,32883
6298,912,2,16699
6299,1327,4,23214
6300,4772,5,7212
6301,2666,1,41191
6302,581,1,7067
6303,472,5,42467
6304,237,2,12601
6305,1682,4,39923
6306,5677,4,32987
6307,2588,5,15265
6308,1385,1,45707
6309,1428,4,3010
6310,5787,5,2472
6311,3490,5,46273
6312,3427,4,38275
6313,2632,4,9230
6314,1689,3,31770
6315,4206,3,13847
6316,5239,4,24423
6317,2102,2,6901
6318,5471,4,32108
6319,4263,4,25496
6320,4318,1,5936
6321,2306,3,29063
6322,1219,4,1808
6323,5287,4,16028
6324,5350,2,21342
6325,4732,1,5472
6326,5363,5,1541
6327,2818,2,34877
6328,3473,3,28382
6329,4213,4,39923
6330,5552,4,42331
6331,2212,1,17424
6332,82,2,46077
6333,5446,4,27564
6334,3494,4,15972
6335,318,1,9800
6336,1914,2,43217
6337,5118,3,43218
6338,1219,4,16681
6339,2892,3,32820
6340,2908,5,25534
6341,5461,3,15974
6342,4078,1,26151
6343,290,3,23691
6344,5236,5,46022
6345,3480,1,11115
6346,313,4,29163
6347,4453,2,24611
6348,1844,4,33016
6349,701,2,15393
6350,150,2,23673
6351,2561,3,38438
6352,1388,5,43516
6353,640,5,34433
6354,3112,3,42535
6355,3381,5,46464
6356,3847,4,13372
6357,2817,2,36263
6358,4461,3,1433
6359,591,2,10121
6360,4167,3,16410
6361,3604,3,32705
6362,2962,1,34806
6363,721,3,34745
6364,1488,5,8083
6365,2704,2,3902
6366,2527,4,191
6367,3940,1,20161
6368,5104,2,24297
6369,5212,4,39680
6370,4636,5,45304
6371,3020,1,14131
6372,4057,3,24425
6373,4202,4,1808
6374,819,1,34249
6375,119,3,12213
6376,3406,3,25966
6377,1879,1,7366
6378,4236,3,5458
6379,5044,4,25486
6380,420,3,46016
6381,2085,3,22279
6382,3083,5,17227
6383,2106,2,5524
6384,2279,5,1509
6385,2885,3,41479
6386,640,5,27706
6387,3202,4,10220
6388,5207,1,17022
6389,3735,3,7962
6390,5787,5,16412
6391,5111,3,2697
6392,3156,3,20095
6393,3742,5,46030
6394,2068,2,46221
6395,5232,3,8435
6396,4593,4,36262
6397,776,3,16543
6398,766,4,39297
6399,2580,3,40151
6400,4400,2,4421
6401,3044,3,18556
6402,3603,5,4136
6403,1762,1,15075
6404,254,3,38313
6405,2239,1,16687
6406,4338,2,7106
6407,1982,5,29422
6408,1613,5,3148
6409,1315,1,21473
6410,3818,1,32484
6411,3868,1,5903
6412,3112,3,31265
6413,1136,5,34113
6414,475,3,14955
6415,1365,4,28711
6416,772,5,9814
6417,381,3,16949
6418,5136,3,391
6419,3485,2,41482
6420,2430,1,17473
6421,4629,2,30281
6422,3589,5,28262
6423,875,4,22571
6424,2544,1,42383
6425,1269,4,10222
6426,4776,5,33071
6427,3135,4,3689
6428,4636,5,41469
6429,2816,3,33699
6430,4956,5,4386
6431,3897,4,3542
6432,5418,4,20306
6433,1922,2,25496
6434,1849,1,10146
6435,4737,3,14764
6436,4446,3,34115
6437,5456,4,13946
6438,3584,2,45935
6439,1054,3,25969
6440,2123,1,3405
6441,1741,2,26813
6442,4450,2,23164
6443,3648,3,14957
6444,4754,5,16950
6445,3279,1,29014
6446,2683,3,40454
6447,269,3,46339
6448,5577,1,44142
6449,4907,1,43175
6450,2998,2,9769
6451,2770,3,34810
6452,2900,3,43231
6453,2778,4,9952
6454,4123,2,1980
6455,1300,4,45900
6456,932,3,17424
6457,3657,1,34809
6458,2381,2,34113
6459,2749,5,34930
6460,1923,3,21984
6461,1749,2,43174
6462,2092,5,38232
6463,4089,4,35726
6464,651,3,41895
6465,2204,2,4715
6466,3608,3,3062
6467,63,2,1979
6468,2333,3,41635
6469,4900,2,3186
6470,679,5,14962
6471,3877,3,33753
6472,3808,2,27256
6473,3215,5,23626
6474,3455,2,37138
6475,3726,1,40047
6476,23,3,40793
6477,4428,3,32300
6478,1278,5,21890
6479,5527,4,10506
6480,3340,2,37512
6481,720,5,34595
6482,436,2,4296
6483,217,3,30996
6484,1697,5,41222
6485,2425,2,1697
6486,487,4,31272
6487,5778,4,9906
6488,2267,2,30429
6489,3587,2,42575
6490,3771,4,19388
6491,5713,3,11097
6492,4497,2,2559
6493,5381,1,29528
6494,1046,4,34805
6495,3875,1,6369
6496,590,5,41478
6497,5707,1,8873
6498,1011,2,42946
6499,5459,1,8946
6500,1982,5,26271
6501,375,1,34147
6502,674,2,45575
6503,3447,4,16277
6504,445,1,24297
6505,1780,5,2473
6506,5151,4,18716
6507,1653,2,45322
6508,2939,4,36385
6509,3640,2,11329
6510,3794,5,9717
6511,4013,3,30134
6512,1631,4,32263
6513,577,1,9518
6514,4689,3,8434
6515,2151,5,41903
6516,1696,4,15979
6517,3023,2,18717
6518,777,3,11914
6519,863,2,8850
6520,4174,3,2413
6521,3912,1,7969
6522,5485,3,36262
6523,3202,4,46030
6524,5768,3,34958
6525,1060,3,11928
6526,1289,1,4730
6527,4917,2,26362
6528,2782,3,7360
6529,248,4,19087
6530,2012,4,8651
6531,4500,1,3936
6532,408,2,14629
6533,65,2,29105
6534,182,1,39352
6535,2894,1,28996
6536,3107,3,411
6537,4158,4,15075
6538,4890,2,39686
6539,851,1,41524
6540,987,3,17146
6541,2305,1,8424
6542,3135,4,29002
6543,3995,4,34033
6544,5376,4,42559
6545,1662,4,42771
6546,1150,4,13935
6547,545,3,4083
6548,3215,5,38811
6549,2944,3,30267
6550,2978,3,3543
6551,2678,4,36545
6552,4531,2,3480
6553,1399,1,1872
6554,343,5,34414
6555,5295,3,29075
6556,1660,1,3304
6557,5525,2,3625
6558,1351,1,7560
